folder,pdf_name,pdf_path,iccd_code,csv_index,id_scheda_originale,pdf_png_name,pdf_png_path,pdf_status,image_candidates,selected_image_name,selected_image_path,random_image_name,random_image_path,image_status,status
basilicata/1700224796_MT_Miglionico_complesso_masseria,download (13).pdf,0.original_foto_schede/basilicata/1700224796_MT_Miglionico_complesso_masseria/download (13).pdf,1700224796,22090,1b8a5a59-694e-45ba-9bd8-665bf5d42c51,1b8a5a59-694e-45ba-9bd8-665bf5d42c51.png,1.output_png_schede/1b8a5a59-694e-45ba-9bd8-665bf5d42c51.png,already_exists,9,MT_Miglionico_Masseria_Lascaro_Particolare_02_Prospetto_Sud.JPG,0.original_foto_schede/basilicata/1700224796_MT_Miglionico_complesso_masseria/MT_Miglionico_Masseria_Lascaro_Particolare_02_Prospetto_Sud.JPG,1b8a5a59-694e-45ba-9bd8-665bf5d42c51.jpg,2.output_images_random/1b8a5a59-694e-45ba-9bd8-665bf5d42c51.jpg,copied,matched
basilicata/1700225490_PZ_Ginestra_edificio con annessi_casino,download (6).pdf,0.original_foto_schede/basilicata/1700225490_PZ_Ginestra_edificio con annessi_casino/download (6).pdf,1700225490,31355,5e0ac060-f3bb-4b92-88d1-a90426edcf57,5e0ac060-f3bb-4b92-88d1-a90426edcf57.png,1.output_png_schede/5e0ac060-f3bb-4b92-88d1-a90426edcf57.png,already_exists,7,PZ_Ginestra_Edificio_Rurale_Prospetto_Nord-ovest.JPG,0.original_foto_schede/basilicata/1700225490_PZ_Ginestra_edificio con annessi_casino/PZ_Ginestra_Edificio_Rurale_Prospetto_Nord-ovest.JPG,5e0ac060-f3bb-4b92-88d1-a90426edcf57.jpg,2.output_images_random/5e0ac060-f3bb-4b92-88d1-a90426edcf57.jpg,copied,matched
basilicata/1700225563_PZ_Guardia Perticara_edificio singolo_casa a scala esterna,download (13).pdf,0.original_foto_schede/basilicata/1700225563_PZ_Guardia Perticara_edificio singolo_casa a scala esterna/download (13).pdf,1700225563,38658,384af2f5-11cb-41b5-ba80-cbb511d37283,384af2f5-11cb-41b5-ba80-cbb511d37283.png,1.output_png_schede/384af2f5-11cb-41b5-ba80-cbb511d37283.png,already_exists,5,PZ_GuardiaPerticara_Edificio_Rurale_Prospetto_Ovest.JPG,0.original_foto_schede/basilicata/1700225563_PZ_Guardia Perticara_edificio singolo_casa a scala esterna/PZ_GuardiaPerticara_Edificio_Rurale_Prospetto_Ovest.JPG,384af2f5-11cb-41b5-ba80-cbb511d37283.jpg,2.output_images_random/384af2f5-11cb-41b5-ba80-cbb511d37283.jpg,copied,matched
calabria/1800178855_KR_Cirò_edificio singolo_masseria fortificata,download (13).pdf,0.original_foto_schede/calabria/1800178855_KR_Cirò_edificio singolo_masseria fortificata/download (13).pdf,1800178855,3586,e7456750-ce6f-45ad-b9ff-6a1521361bc7,e7456750-ce6f-45ad-b9ff-6a1521361bc7.png,1.output_png_schede/e7456750-ce6f-45ad-b9ff-6a1521361bc7.png,already_exists,6,KR_CIRO__Torre Santa Venere_Eidotipo.jpg,0.original_foto_schede/calabria/1800178855_KR_Cirò_edificio singolo_masseria fortificata/KR_CIRO__Torre Santa Venere_Eidotipo.jpg,e7456750-ce6f-45ad-b9ff-6a1521361bc7.jpg,2.output_images_random/e7456750-ce6f-45ad-b9ff-6a1521361bc7.jpg,copied,matched
calabria/1800178863_KR_Cutro_complesso_masseria a corte,download (13).pdf,0.original_foto_schede/calabria/1800178863_KR_Cutro_complesso_masseria a corte/download (13).pdf,1800178863,3841,0ee51f3c-23f1-49fe-9147-bd1b61b0b0ac,0ee51f3c-23f1-49fe-9147-bd1b61b0b0ac.png,1.output_png_schede/0ee51f3c-23f1-49fe-9147-bd1b61b0b0ac.png,already_exists,9,KR_Cutro_Casino dei Doria_scorcio Sud Est-Nord Est (1).JPEG,0.original_foto_schede/calabria/1800178863_KR_Cutro_complesso_masseria a corte/KR_Cutro_Casino dei Doria_scorcio Sud Est-Nord Est (1).JPEG,0ee51f3c-23f1-49fe-9147-bd1b61b0b0ac.jpg,2.output_images_random/0ee51f3c-23f1-49fe-9147-bd1b61b0b0ac.jpg,copied,matched
calabria/1800178881_RC_Gioiosa Jonica_edificio con annessi_casa a padiglione,download (13).pdf,0.original_foto_schede/calabria/1800178881_RC_Gioiosa Jonica_edificio con annessi_casa a padiglione/download (13).pdf,1800178881,2059,df9bf84e-5d1d-4c7d-bd22-e1db539b3689,df9bf84e-5d1d-4c7d-bd22-e1db539b3689.png,1.output_png_schede/df9bf84e-5d1d-4c7d-bd22-e1db539b3689.png,already_exists,8,RC_Gioiosa Ionica_Contrada Pontagliara_prospetto NE.jpeg,0.original_foto_schede/calabria/1800178881_RC_Gioiosa Jonica_edificio con annessi_casa a padiglione/RC_Gioiosa Ionica_Contrada Pontagliara_prospetto NE.jpeg,df9bf84e-5d1d-4c7d-bd22-e1db539b3689.jpg,2.output_images_random/df9bf84e-5d1d-4c7d-bd22-e1db539b3689.jpg,copied,matched
calabria/1800194432_KR_Cirò Marina_complesso_casa edifici affiancati,download (13).pdf,0.original_foto_schede/calabria/1800194432_KR_Cirò Marina_complesso_casa edifici affiancati/download (13).pdf,1800194432,23084,fbbd9c47-12f0-4d02-91b1-84d7659caffe,fbbd9c47-12f0-4d02-91b1-84d7659caffe.png,1.output_png_schede/fbbd9c47-12f0-4d02-91b1-84d7659caffe.png,already_exists,10,KR_Cirò Marina_Casa Fatagò_prospetto nord est.JPEG,0.original_foto_schede/calabria/1800194432_KR_Cirò Marina_complesso_casa edifici affiancati/KR_Cirò Marina_Casa Fatagò_prospetto nord est.JPEG,fbbd9c47-12f0-4d02-91b1-84d7659caffe.jpg,2.output_images_random/fbbd9c47-12f0-4d02-91b1-84d7659caffe.jpg,copied,matched
calabria/1800194451_KR_Crotone_complesso_masseria con torre,download (13).pdf,0.original_foto_schede/calabria/1800194451_KR_Crotone_complesso_masseria con torre/download (13).pdf,1800194451,23209,6c0505a7-6afa-42cf-af69-a568acca04bc,6c0505a7-6afa-42cf-af69-a568acca04bc.png,1.output_png_schede/6c0505a7-6afa-42cf-af69-a568acca04bc.png,already_exists,10,KR_Crotone_Casale Troceno_prospetto nord.JPG,0.original_foto_schede/calabria/1800194451_KR_Crotone_complesso_masseria con torre/KR_Crotone_Casale Troceno_prospetto nord.JPG,6c0505a7-6afa-42cf-af69-a568acca04bc.jpg,2.output_images_random/6c0505a7-6afa-42cf-af69-a568acca04bc.jpg,copied,matched
calabria/1800194557_KR_Cirò Marina_complesso_masseria a corte,download (13).pdf,0.original_foto_schede/calabria/1800194557_KR_Cirò Marina_complesso_masseria a corte/download (13).pdf,1800194557,31481,1be76e2a-a2a2-46aa-9017-2a3911eae468,1be76e2a-a2a2-46aa-9017-2a3911eae468.png,1.output_png_schede/1be76e2a-a2a2-46aa-9017-2a3911eae468.png,already_exists,13,KR_CIRO_ MARINA_Case Sculco-Nicastro_contesto.JPG,0.original_foto_schede/calabria/1800194557_KR_Cirò Marina_complesso_masseria a corte/KR_CIRO_ MARINA_Case Sculco-Nicastro_contesto.JPG,1be76e2a-a2a2-46aa-9017-2a3911eae468.jpg,2.output_images_random/1be76e2a-a2a2-46aa-9017-2a3911eae468.jpg,copied,matched
calabria/1800194559_KR_Crucoli_complesso_masseria fortificata a corte,download (13).pdf,0.original_foto_schede/calabria/1800194559_KR_Crucoli_complesso_masseria fortificata a corte/download (13).pdf,1800194559,31463,951dc9bc-7715-4b0c-8020-144e405a24f6,951dc9bc-7715-4b0c-8020-144e405a24f6.png,1.output_png_schede/951dc9bc-7715-4b0c-8020-144e405a24f6.png,already_exists,24,KR_Crucoli_Casino Cassia_1_eidotipo_scorcio nord-ovest.JPEG,0.original_foto_schede/calabria/1800194559_KR_Crucoli_complesso_masseria fortificata a corte/KR_Crucoli_Casino Cassia_1_eidotipo_scorcio nord-ovest.JPEG,951dc9bc-7715-4b0c-8020-144e405a24f6.jpg,2.output_images_random/951dc9bc-7715-4b0c-8020-144e405a24f6.jpg,copied,matched
calabria/1800194904_KR_Petilia Policastro_edificio singolo_casino,download (13).pdf,0.original_foto_schede/calabria/1800194904_KR_Petilia Policastro_edificio singolo_casino/download (13).pdf,1800194904,35794,dac6f569-ffc1-46ed-98bd-00a67548d81d,dac6f569-ffc1-46ed-98bd-00a67548d81d.png,1.output_png_schede/dac6f569-ffc1-46ed-98bd-00a67548d81d.png,already_exists,8,KR_Petilia Policastro_Casino_contesto.JPEG,0.original_foto_schede/calabria/1800194904_KR_Petilia Policastro_edificio singolo_casino/KR_Petilia Policastro_Casino_contesto.JPEG,dac6f569-ffc1-46ed-98bd-00a67548d81d.jpg,2.output_images_random/dac6f569-ffc1-46ed-98bd-00a67548d81d.jpg,copied,matched
calabria/1800194944_VV_Nicotera_complesso_masseria,download (13).pdf,0.original_foto_schede/calabria/1800194944_VV_Nicotera_complesso_masseria/download (13).pdf,1800194944,38863,1e19238d-022b-4c24-9237-e23f7e7b3283,1e19238d-022b-4c24-9237-e23f7e7b3283.png,1.output_png_schede/1e19238d-022b-4c24-9237-e23f7e7b3283.png,already_exists,12,VV_Nicotera_Casino Mortelletto_edificio 1_prospetto est.jpg,0.original_foto_schede/calabria/1800194944_VV_Nicotera_complesso_masseria/VV_Nicotera_Casino Mortelletto_edificio 1_prospetto est.jpg,1e19238d-022b-4c24-9237-e23f7e7b3283.jpg,2.output_images_random/1e19238d-022b-4c24-9237-e23f7e7b3283.jpg,copied,matched
calabria/1800194970_VV_Drapia_edificio con annessi_casale,download (13).pdf,0.original_foto_schede/calabria/1800194970_VV_Drapia_edificio con annessi_casale/download (13).pdf,1800194970,38713,c59d8d5a-d3ef-429d-9378-8e4ff017aff6,c59d8d5a-d3ef-429d-9378-8e4ff017aff6.png,1.output_png_schede/c59d8d5a-d3ef-429d-9378-8e4ff017aff6.png,already_exists,8,VV_Drapia_casale Nardea_prospetto nord-est_1.jpg,0.original_foto_schede/calabria/1800194970_VV_Drapia_edificio con annessi_casale/VV_Drapia_casale Nardea_prospetto nord-est_1.jpg,c59d8d5a-d3ef-429d-9378-8e4ff017aff6.jpg,2.output_images_random/c59d8d5a-d3ef-429d-9378-8e4ff017aff6.jpg,copied,matched
calabria/1800196527_RC_Oppido Mamertina_edificio con annessi_casa a scala esterna,download (13).pdf,0.original_foto_schede/calabria/1800196527_RC_Oppido Mamertina_edificio con annessi_casa a scala esterna/download (13).pdf,1800196527,39306,a9aba613-bd87-4238-83a5-e617cc6a710b,a9aba613-bd87-4238-83a5-e617cc6a710b.png,1.output_png_schede/a9aba613-bd87-4238-83a5-e617cc6a710b.png,already_exists,8,RC_Oppido Mamertina_Via Bruzzano_annesso_prospetto O.JPG,0.original_foto_schede/calabria/1800196527_RC_Oppido Mamertina_edificio con annessi_casa a scala esterna/RC_Oppido Mamertina_Via Bruzzano_annesso_prospetto O.JPG,a9aba613-bd87-4238-83a5-e617cc6a710b.jpg,2.output_images_random/a9aba613-bd87-4238-83a5-e617cc6a710b.jpg,copied,matched
calabria/1800197333_VV_Nicotera_edificio singolo_casale,download (13).pdf,0.original_foto_schede/calabria/1800197333_VV_Nicotera_edificio singolo_casale/download (13).pdf,1800197333,39418,939cd32c-a4e9-4322-8d89-2bc352c87369,939cd32c-a4e9-4322-8d89-2bc352c87369.png,1.output_png_schede/939cd32c-a4e9-4322-8d89-2bc352c87369.png,already_exists,7,VV_Nicotera_casale Britto_contesto.jpg,0.original_foto_schede/calabria/1800197333_VV_Nicotera_edificio singolo_casale/VV_Nicotera_casale Britto_contesto.jpg,939cd32c-a4e9-4322-8d89-2bc352c87369.jpg,2.output_images_random/939cd32c-a4e9-4322-8d89-2bc352c87369.jpg,copied,matched
calabria/1800197526_VV_Zungri_edificio con annessi_casale,download (13).pdf,0.original_foto_schede/calabria/1800197526_VV_Zungri_edificio con annessi_casale/download (13).pdf,1800197526,43484,f5b4caaf-264f-49e3-95d1-2bf109f38898,f5b4caaf-264f-49e3-95d1-2bf109f38898.png,1.output_png_schede/f5b4caaf-264f-49e3-95d1-2bf109f38898.png,already_exists,9,VV_Zungri_casale Curtagli II_contesto.jpg,0.original_foto_schede/calabria/1800197526_VV_Zungri_edificio con annessi_casale/VV_Zungri_casale Curtagli II_contesto.jpg,f5b4caaf-264f-49e3-95d1-2bf109f38898.jpg,2.output_images_random/f5b4caaf-264f-49e3-95d1-2bf109f38898.jpg,copied,matched
calabria/1800197627_RC_Condofuri_complesso_casa a edifici affiancati,download (13).pdf,0.original_foto_schede/calabria/1800197627_RC_Condofuri_complesso_casa a edifici affiancati/download (13).pdf,1800197627,42663,344d254b-5de8-46b6-935e-af19bde02248,344d254b-5de8-46b6-935e-af19bde02248.png,1.output_png_schede/344d254b-5de8-46b6-935e-af19bde02248.png,already_exists,13,RC_Condofuri_SS 106 Jonica_annesso1_prospetto S.jpeg,0.original_foto_schede/calabria/1800197627_RC_Condofuri_complesso_casa a edifici affiancati/RC_Condofuri_SS 106 Jonica_annesso1_prospetto S.jpeg,344d254b-5de8-46b6-935e-af19bde02248.jpg,2.output_images_random/344d254b-5de8-46b6-935e-af19bde02248.jpg,copied,matched
calabria/1800197674_VV_Drapia_edficio con annessi_casale,download (13).pdf,0.original_foto_schede/calabria/1800197674_VV_Drapia_edficio con annessi_casale/download (13).pdf,1800197674,44333,161c0a80-6a7d-4f9c-9d3d-bbac3419d4b7,161c0a80-6a7d-4f9c-9d3d-bbac3419d4b7.png,1.output_png_schede/161c0a80-6a7d-4f9c-9d3d-bbac3419d4b7.png,already_exists,8,VV_Drapia_casale Moleti_prospetto nord-est.jpg,0.original_foto_schede/calabria/1800197674_VV_Drapia_edficio con annessi_casale/VV_Drapia_casale Moleti_prospetto nord-est.jpg,161c0a80-6a7d-4f9c-9d3d-bbac3419d4b7.jpg,2.output_images_random/161c0a80-6a7d-4f9c-9d3d-bbac3419d4b7.jpg,copied,matched
calabria/1800197679_VV_Spilinga_edificio con annessi_casa a scala esterna,download (13).pdf,0.original_foto_schede/calabria/1800197679_VV_Spilinga_edificio con annessi_casa a scala esterna/download (13).pdf,1800197679,44266,60aedbab-a31c-4d1c-b56b-786f7444a8c2,60aedbab-a31c-4d1c-b56b-786f7444a8c2.png,1.output_png_schede/60aedbab-a31c-4d1c-b56b-786f7444a8c2.png,already_exists,6,VV_Spilinga_casale Conturella II_eidotipo.jpg,0.original_foto_schede/calabria/1800197679_VV_Spilinga_edificio con annessi_casa a scala esterna/VV_Spilinga_casale Conturella II_eidotipo.jpg,60aedbab-a31c-4d1c-b56b-786f7444a8c2.jpg,2.output_images_random/60aedbab-a31c-4d1c-b56b-786f7444a8c2.jpg,copied,matched
calabria/1800197697_VV_Zaccanopoli_edificio con annessi_casale,download (13).pdf,0.original_foto_schede/calabria/1800197697_VV_Zaccanopoli_edificio con annessi_casale/download (13).pdf,1800197697,44310,139918d7-9a02-49cf-994e-f7f42a23e2e4,139918d7-9a02-49cf-994e-f7f42a23e2e4.png,1.output_png_schede/139918d7-9a02-49cf-994e-f7f42a23e2e4.png,already_exists,9,VV_Zaccanopoli_casale Pezza Grande II_prospetto sud-ovest.jpg,0.original_foto_schede/calabria/1800197697_VV_Zaccanopoli_edificio con annessi_casale/VV_Zaccanopoli_casale Pezza Grande II_prospetto sud-ovest.jpg,139918d7-9a02-49cf-994e-f7f42a23e2e4.jpg,2.output_images_random/139918d7-9a02-49cf-994e-f7f42a23e2e4.jpg,copied,matched
calabria/1800197699_VV_Drapia_edificio con annessi_casale,download (13).pdf,0.original_foto_schede/calabria/1800197699_VV_Drapia_edificio con annessi_casale/download (13).pdf,1800197699,42468,15878fc6-895c-46e1-9c44-eebdf82ac276,15878fc6-895c-46e1-9c44-eebdf82ac276.png,1.output_png_schede/15878fc6-895c-46e1-9c44-eebdf82ac276.png,already_exists,10,VV_Drapia_casale S.Stefano_eidotipo.jpg,0.original_foto_schede/calabria/1800197699_VV_Drapia_edificio con annessi_casale/VV_Drapia_casale S.Stefano_eidotipo.jpg,15878fc6-895c-46e1-9c44-eebdf82ac276.jpg,2.output_images_random/15878fc6-895c-46e1-9c44-eebdf82ac276.jpg,copied,matched
campania/1500951813_AV_Senerchia_edificio con annessi_casolare,download (13).pdf,0.original_foto_schede/campania/1500951813_AV_Senerchia_edificio con annessi_casolare/download (13).pdf,1500951813,16574,c7c0a087-8be8-4ccd-84af-df06f29ec691,c7c0a087-8be8-4ccd-84af-df06f29ec691.png,1.output_png_schede/c7c0a087-8be8-4ccd-84af-df06f29ec691.png,already_exists,6,AV_Senerchia_Acquabianca_02_laterale_SE.jpg,0.original_foto_schede/campania/1500951813_AV_Senerchia_edificio con annessi_casolare/AV_Senerchia_Acquabianca_02_laterale_SE.jpg,c7c0a087-8be8-4ccd-84af-df06f29ec691.jpg,2.output_images_random/c7c0a087-8be8-4ccd-84af-df06f29ec691.jpg,copied,matched
campania/1500952380_AV_Calabritto_edificio singolo_stazzo,download (1).pdf,0.original_foto_schede/campania/1500952380_AV_Calabritto_edificio singolo_stazzo/download (1).pdf,1500952380,17014,47533997-28e5-45bc-8442-e5205cca9f61,47533997-28e5-45bc-8442-e5205cca9f61.png,1.output_png_schede/47533997-28e5-45bc-8442-e5205cca9f61.png,already_exists,8,AV_Calabritto_Pietrapanna_03_recinto.jpg,0.original_foto_schede/campania/1500952380_AV_Calabritto_edificio singolo_stazzo/AV_Calabritto_Pietrapanna_03_recinto.jpg,47533997-28e5-45bc-8442-e5205cca9f61.jpg,2.output_images_random/47533997-28e5-45bc-8442-e5205cca9f61.jpg,copied,matched
campania/1500956322_AV_Andretta_complesso_casa a edifici separati,download (6).pdf,0.original_foto_schede/campania/1500956322_AV_Andretta_complesso_casa a edifici separati/download (6).pdf,1500956322,17165,064b2e9a-e43b-4765-9f15-6eea85216e52,064b2e9a-e43b-4765-9f15-6eea85216e52.png,1.output_png_schede/064b2e9a-e43b-4765-9f15-6eea85216e52.png,already_exists,8,AV_Andretta_Alvano_A1_scala esterna.jpg,0.original_foto_schede/campania/1500956322_AV_Andretta_complesso_casa a edifici separati/AV_Andretta_Alvano_A1_scala esterna.jpg,064b2e9a-e43b-4765-9f15-6eea85216e52.jpg,2.output_images_random/064b2e9a-e43b-4765-9f15-6eea85216e52.jpg,copied,matched
campania/1500956392_CE_Falciano del Massico_edificio singolo_casa,download (13).pdf,0.original_foto_schede/campania/1500956392_CE_Falciano del Massico_edificio singolo_casa/download (13).pdf,1500956392,17325,11246204-3ca3-4c29-9079-fb11a35a2c1d,11246204-3ca3-4c29-9079-fb11a35a2c1d.png,1.output_png_schede/11246204-3ca3-4c29-9079-fb11a35a2c1d.png,already_exists,6,CE_FALCIANO DEL MASSICO_SP259-Ed A_Foto 05.jpg,0.original_foto_schede/campania/1500956392_CE_Falciano del Massico_edificio singolo_casa/CE_FALCIANO DEL MASSICO_SP259-Ed A_Foto 05.jpg,11246204-3ca3-4c29-9079-fb11a35a2c1d.jpg,2.output_images_random/11246204-3ca3-4c29-9079-fb11a35a2c1d.jpg,copied,matched
campania/1500956719_AV_Andretta_complesso_casa edifici affiancati,download (6).pdf,0.original_foto_schede/campania/1500956719_AV_Andretta_complesso_casa edifici affiancati/download (6).pdf,1500956719,17622,73b8021f-bdb3-4e35-b0c3-6cdf32ac9409,73b8021f-bdb3-4e35-b0c3-6cdf32ac9409.png,1.output_png_schede/73b8021f-bdb3-4e35-b0c3-6cdf32ac9409.png,already_exists,9,AV_Andretta_Alvano_C_prospetto_posteriore_NE.jpg,0.original_foto_schede/campania/1500956719_AV_Andretta_complesso_casa edifici affiancati/AV_Andretta_Alvano_C_prospetto_posteriore_NE.jpg,73b8021f-bdb3-4e35-b0c3-6cdf32ac9409.jpg,2.output_images_random/73b8021f-bdb3-4e35-b0c3-6cdf32ac9409.jpg,copied,matched
campania/1500957046_SA_Oliveto Citra_edificio singolo_casa a ballatoio,download (13).pdf,0.original_foto_schede/campania/1500957046_SA_Oliveto Citra_edificio singolo_casa a ballatoio/download (13).pdf,1500957046,35143,db78efcd-fba0-4ae4-a9c2-e5786b006d34,db78efcd-fba0-4ae4-a9c2-e5786b006d34.png,1.output_png_schede/db78efcd-fba0-4ae4-a9c2-e5786b006d34.png,already_exists,11,SA_Oliveto_SP9b_veduta_posteriore_ovest.jpg,0.original_foto_schede/campania/1500957046_SA_Oliveto Citra_edificio singolo_casa a ballatoio/SA_Oliveto_SP9b_veduta_posteriore_ovest.jpg,db78efcd-fba0-4ae4-a9c2-e5786b006d34.jpg,2.output_images_random/db78efcd-fba0-4ae4-a9c2-e5786b006d34.jpg,copied,matched
campania/1500957058_Cancello e Arnone_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500957058_Cancello e Arnone_CE_edificio con annessi/download (13).pdf,1500957058,21641,9881c701-bc85-4b52-8dd7-cf3ead0c9e9d,9881c701-bc85-4b52-8dd7-cf3ead0c9e9d.png,1.output_png_schede/9881c701-bc85-4b52-8dd7-cf3ead0c9e9d.png,already_exists,7,CANCELLO ED ARNONE_Via Roma snc_Foto 02.jpg,0.original_foto_schede/campania/1500957058_Cancello e Arnone_CE_edificio con annessi/CANCELLO ED ARNONE_Via Roma snc_Foto 02.jpg,9881c701-bc85-4b52-8dd7-cf3ead0c9e9d.jpg,2.output_images_random/9881c701-bc85-4b52-8dd7-cf3ead0c9e9d.jpg,copied,matched
campania/1500957067_Grazzanise_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500957067_Grazzanise_CE_edificio con annessi/download (13).pdf,,,,,,,0,,,,,,no_matching_iccd_code
campania/1500957105_Grazzanise_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500957105_Grazzanise_CE_edificio con annessi/download (13).pdf,1500957105,1666,92488e26-6fee-4d34-bc2d-7005981c210f,92488e26-6fee-4d34-bc2d-7005981c210f.png,1.output_png_schede/92488e26-6fee-4d34-bc2d-7005981c210f.png,already_exists,7,CE_GRAZZANISE_Via Brezza 65_EIDOTIPO.jpg,0.original_foto_schede/campania/1500957105_Grazzanise_CE_edificio con annessi/CE_GRAZZANISE_Via Brezza 65_EIDOTIPO.jpg,92488e26-6fee-4d34-bc2d-7005981c210f.jpg,2.output_images_random/92488e26-6fee-4d34-bc2d-7005981c210f.jpg,copied,matched
campania/1500957232_SA_Auletta_edificio singolo_casolare,download (13).pdf,0.original_foto_schede/campania/1500957232_SA_Auletta_edificio singolo_casolare/download (13).pdf,1500957232,38162,9c127a30-deb0-4dc0-b366-774a0d6f2bc7,9c127a30-deb0-4dc0-b366-774a0d6f2bc7.png,1.output_png_schede/9c127a30-deb0-4dc0-b366-774a0d6f2bc7.png,already_exists,8,SA_Auletta_Sgarrone_catastale_d_impianto.jpg,0.original_foto_schede/campania/1500957232_SA_Auletta_edificio singolo_casolare/SA_Auletta_Sgarrone_catastale_d_impianto.jpg,9c127a30-deb0-4dc0-b366-774a0d6f2bc7.jpg,2.output_images_random/9c127a30-deb0-4dc0-b366-774a0d6f2bc7.jpg,copied,matched
campania/1500957673_Grazzanise_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500957673_Grazzanise_CE_edificio con annessi/download (13).pdf,1500957673,28948,20ba528b-7952-437f-b8fb-44a69c06a396,20ba528b-7952-437f-b8fb-44a69c06a396.png,1.output_png_schede/20ba528b-7952-437f-b8fb-44a69c06a396.png,already_exists,7,CE_GRAZZANISE_Via Pino Ingrato-Ed B_Foto 05.jpg,0.original_foto_schede/campania/1500957673_Grazzanise_CE_edificio con annessi/CE_GRAZZANISE_Via Pino Ingrato-Ed B_Foto 05.jpg,20ba528b-7952-437f-b8fb-44a69c06a396.jpg,2.output_images_random/20ba528b-7952-437f-b8fb-44a69c06a396.jpg,copied,matched
campania/1500957698_Grazzanise_CE_edificio con annessi,download (13).pdf,0.original_foto_schede/campania/1500957698_Grazzanise_CE_edificio con annessi/download (13).pdf,1500957698,28882,6a2f61f8-2c67-4c73-91ba-f83b6912486d,6a2f61f8-2c67-4c73-91ba-f83b6912486d.png,1.output_png_schede/6a2f61f8-2c67-4c73-91ba-f83b6912486d.png,already_exists,7,CE_GRAZZANISE_Via Pino Ingrato-Ed A_EIDOTIPO.jpg,0.original_foto_schede/campania/1500957698_Grazzanise_CE_edificio con annessi/CE_GRAZZANISE_Via Pino Ingrato-Ed A_EIDOTIPO.jpg,6a2f61f8-2c67-4c73-91ba-f83b6912486d.jpg,2.output_images_random/6a2f61f8-2c67-4c73-91ba-f83b6912486d.jpg,copied,matched
campania/1500962989_AV_Miletto_edificio singolo_casolare,download (13).pdf,0.original_foto_schede/campania/1500962989_AV_Miletto_edificio singolo_casolare/download (13).pdf,1500962989,26869,35f6a16a-1024-4f57-ad7b-75a579b7152b,35f6a16a-1024-4f57-ad7b-75a579b7152b.png,1.output_png_schede/35f6a16a-1024-4f57-ad7b-75a579b7152b.png,already_exists,10,AV_M_Miletto_Bagno_vasche.jpg,0.original_foto_schede/campania/1500962989_AV_Miletto_edificio singolo_casolare/AV_M_Miletto_Bagno_vasche.jpg,35f6a16a-1024-4f57-ad7b-75a579b7152b.jpg,2.output_images_random/35f6a16a-1024-4f57-ad7b-75a579b7152b.jpg,copied,matched
